Mod,likes,downloads,time,unique_dl,views,dl_dif
43355,22,624,998,437,8505,187
17213,10,302,2743,236,5511,66
45088,80,811,572,592,11194,219
28872,11,385,2161,282,5314,103
6847,12,353,3360,288,4291,65
3166,14,354,3505,301,15029,53
23775,21,1196,2414,955,14829,241
7169,14,291,3342,222,5293,69
36337,26,695,1788,549,6489,146
2758,67,2232,3512,1697,36553,535
11471,32,2334,3086,1866,19964,468
22165,0,74,2492,49,5008,25
46238,1,9,151,8,549,1
31295,8,191,2039,157,3675,34
4218,3,104,3479,86,2235,18
19374,3,326,2647,247,5325,79
7752,28,698,3308,523,8798,175
18343,7,572,2691,458,4491,114
5121,26,1039,3440,819,15025,220
11030,0,48,3109,39,2398,9
45851,60,774,308,585,12514,189
25695,215,14468,2326,10695,63689,3773
35969,1984,50664,1811,34500,250625,16164
5191,46,940,3436,719,7514,221
7874,19,435,3297,328,5264,107
15306,8,508,2837,413,13021,95
7914,153,7205,3293,5092,29973,2113
2261,0,30,3520,24,1810,6
24244,7,252,2392,216,2315,36
19495,5,505,2640,408,19128,97
4158,146,7396,3481,4648,35708,2748
37087,456,14902,1745,11171,106375,3731
30819,0,24,2061,22,1673,2
39885,2,190,1564,130,3534,60
45593,1,43,416,26,1837,17
16140,9,467,2800,366,6586,101
25565,0,646,2333,476,9953,170
13124,10,437,2995,266,7063,171
13479,31,1498,2962,1199,9892,299
31065,13,296,2051,231,4028,65
12856,7,574,3012,417,6083,157
32998,9,214,1958,175,4718,39
42759,17,902,1163,604,9928,298
15310,137,5913,2837,4324,32684,1589
31832,1,47,2010,37,3984,10
36432,11,342,1784,268,7271,74
35112,13,120,1868,102,2717,18
45995,10,163,248,129,2191,34
5060,9,137,3444,113,3526,24
17562,557,22652,2726,17468,61175,5184
19156,194,9369,2658,6492,50125,2877
14084,21,1244,2914,968,16355,276
42833,5,574,1145,287,8815,287
7986,2,188,3285,125,9671,63
39120,35,902,1609,640,8061,262
12010,28,407,3059,310,9526,97
15111,109,5503,2848,4151,57827,1352
19774,7,354,2626,295,5886,59
1869,273,11182,3528,7532,45998,3650
15682,10,516,2820,413,7354,103
33057,9,196,1955,176,5839,20
15133,19,1214,2847,1015,32587,199
17191,50,5581,2744,3767,21659,1814
41050,362,5893,1467,4678,38635,1215
44776,13,307,674,215,6135,92
35714,27,898,1829,729,6095,169
2992,175,10919,3508,7048,82390,3871
24049,11,485,2401,425,6056,60
8893,27,1536,3225,1068,28818,468
34183,58,2751,1915,2053,23212,698
21799,24,892,2512,727,15750,165
43786,88,2007,855,1470,19399,537
6372,77,2997,3380,2329,23283,668
15847,60,3862,2814,2648,26902,1214
18633,3,72,2679,61,2800,11
5048,40,1026,3445,778,14519,248
2494,16,245,3516,205,4706,40
22441,4,81,2479,59,1617,22
11704,20,696,3073,539,21387,157
35540,1,74,1842,60,2773,14
6004,11,240,3394,194,10039,46
41723,152,3878,1368,2913,47600,965
4130,25,593,3482,472,8716,121
33121,0,37,1952,29,2049,8
22408,41,2154,2480,1698,10389,456
37139,12,403,1742,328,10918,75
42316,40,814,1257,609,13839,205
1013,1,7,3832,5,1808,2
39343,1,124,1595,87,3055,37
23320,55,5443,2436,3785,28729,1658
21864,21,1519,2509,1141,13501,378
5959,13,518,3396,414,5035,104
4657,26,150356,3463,55547,4817,94809
25680,0,37,2327,31,1104,6
26044,4,135,2311,110,4459,25
46303,33,706,129,620,6881,86
6483,12,369,3376,299,10615,70
6018,6,248,3394,98,2611,150
7902,504,58118,3295,37960,234681,20158
12531,1,86,3031,46,1372,40
43485,42,1076,959,731,10482,345
16431,27,1715,2786,1339,26666,376
8579,26,707,3243,611,8957,96
4622,645,41745,3464,27224,238040,14521
41450,156,3119,1409,2387,12251,732
39756,1026,37285,1573,25880,265333,11405
6010,7,208,3394,163,2025,45
40995,9,146,1473,111,4882,35
30363,1,55,2085,40,2495,15
45699,33,373,368,274,5968,99
7408,49,1053,3329,875,18296,178
19693,21,1076,2632,773,20197,303
20246,0,95,2599,78,4279,17
35062,2,125,1871,107,4278,18
18287,27,1836,2694,1435,15263,401
11897,25,592,3065,453,3756,139
6318,109,5121,3383,4033,54640,1088
25438,7,120,2339,102,2880,18
19387,726,77972,2646,50752,180973,27220
3259,14,497,3503,412,3547,85
28484,2,76,2183,65,3185,11
4173,0,8,3480,7,1535,1
39978,15,619,1557,467,11731,152
27761,10,241,2225,204,5776,37
3087,15,1088,3506,861,24298,227
4188,30,1321,3480,1039,24717,282
16091,74,5920,2802,4323,46250,1597
7282,1,101,3336,89,3108,12
42682,30,428,1181,362,3968,66
36047,5,156,1805,141,14354,15
9142,3,89,3210,74,2832,15
13944,70,5562,2925,4231,35552,1331
25858,0,80,2320,67,3172,13
21537,8,632,2527,520,8217,112
19804,61,3599,2625,2489,27555,1110
19833,11,509,2623,403,13474,106
11701,5,216,3074,160,7621,56
34808,7,324,1884,248,5107,76
46025,30,316,234,245,4587,71
40985,5,259,1474,199,4731,60
46329,16,137,119,119,3723,18
19389,19,696,2646,527,15703,169
2797,35,995,3511,781,13355,214
4596,133,3820,3465,3031,29015,789
35816,3,137,1821,111,3717,26
1216,3,79,3766,73,1978,6
22793,51,1287,2462,922,6100,365
43277,38,361,1020,249,6285,112
6278,6,134,3385,108,2952,26
18801,325,13169,2672,9692,44937,3477
11540,19,409,3081,343,15911,66
18138,83,4230,2701,2826,23521,1404
41694,51,1043,1373,821,8883,222
13980,7,877,2922,673,22271,204
12067,44,1165,3057,867,14379,298
18531,7,350,2684,263,7416,87
34035,2,66,1919,56,2824,10
25687,1,152,2327,105,2988,47
21995,2,127,2500,108,5474,19
43451,84,1171,969,857,7931,314
18114,0,95,2701,79,2382,16
45760,134,1399,338,1169,12736,230
37603,48,1180,1712,880,19076,300
17247,98,4218,2741,3091,40025,1127
4261,6,88,3478,71,4573,17
4055,18,746,3484,569,14732,177
30956,18,670,2056,539,7848,131
26371,0,47,2296,43,2207,4
15348,53,3734,2836,3004,38354,730
42379,10,440,1244,322,8424,118
2444,11,372,3517,301,6310,71
20778,207,10906,2573,8089,38750,2817
34227,1,162,1914,116,4428,46
6474,18,365,3376,292,5912,73
43135,5,257,1061,182,10275,75
25177,11,599,2350,467,8772,132
5177,6,350,3437,296,8703,54
11908,20,885,3065,712,8715,173
1552,3,155,3593,131,4700,24
15315,20,2241,2837,1764,14055,477
10228,1,32,3152,25,1655,7
4688,39,712,3461,548,13618,164
40598,2,72,1508,51,2939,21
45975,1,40,255,27,762,13
19747,8,363,2628,293,15076,70
23322,66,2255,2435,1675,29154,580
33179,50,1770,1950,1434,24074,336
23450,8,417,2429,281,3435,136
8434,20,1405,3254,1016,22145,389
13926,5,335,2927,240,8555,95
40726,2,56,1497,44,4755,12
21976,1,95,2501,76,11422,19
12609,20,849,3027,651,5972,198
2540,32,860,3516,704,21216,156
34241,43,697,1913,576,6608,121
35949,15,139,1812,118,3696,21
40057,24,394,1552,301,7371,93
15072,2,143,2850,112,3074,31
7931,118,5914,3291,4327,42292,1587
32024,1,46,2001,40,3130,6
21307,53,1845,2540,1344,18572,501
29182,5,213,2146,171,3919,42
5133,13,400,3439,288,13795,112
5670,4,66,3411,52,4966,14
44643,22,398,721,289,6342,109
9481,8,223,3188,168,8843,55
17852,2,270,2715,182,4301,88
28670,0,85,2172,70,3060,15
5564,6,162,3417,144,4500,18
41453,1,195,1408,156,4560,39
35278,64,2118,1858,1538,23163,580
43618,26,263,909,224,6259,39
23713,2,211,2416,140,5906,71
14705,44,2376,2872,1789,24215,587
38906,20,555,1623,422,9031,133
8408,16,276,3255,220,6700,56
19046,3,234,2662,165,1889,69
39570,1,170,1583,136,3707,34
13439,25,600,2965,492,8066,108
20792,3,330,2571,255,4086,75
7403,21,1124,3329,926,18456,198
1986,6,97,3525,87,3081,10
18751,19,724,2674,608,6505,116
39230,16,742,1602,492,13271,250
11025,312,32084,3109,22924,208923,9160
16637,125,5471,2776,4067,41307,1404
33090,1,223,1953,181,4023,42
11057,5,96821,3108,29163,2319,67658
29603,17,978,2125,774,23804,204
26285,11,405,2300,300,2797,105
10943,20,1319,3114,1046,16576,273
41531,20,207,1399,170,4242,37
8035,177,4362,3277,3493,13621,869
35113,9,134,1868,114,3140,20
19819,16,927,2623,761,27601,166
35303,5,133,1857,112,5163,21
40066,0,1276,1551,913,22277,363
5954,81,6869,3396,5081,23700,1788
27901,16,525,2216,443,11421,82
4542,7,79,3467,65,5643,14
36661,17,779,1771,580,6225,199
946,20,966,3853,802,6643,164
21609,6,730,2522,536,12467,194
23813,29,1657,2413,1347,15301,310
3561,10,530,3497,373,9466,157
39909,277,9348,1562,6572,48574,2776
6016,1,68,3394,63,6087,5
40818,60,1496,1487,1095,19824,401
12521,3,114,3031,99,2743,15
32018,1,151,2001,100,5847,51
19759,374,25563,2627,18965,135439,6598
20244,2,81,2599,62,3271,19
8785,17,871,3231,682,25061,189
41739,289,5439,1365,4034,61617,1405
25057,0,12,2355,11,3769,1
25923,10,299,2316,246,6718,53
22247,57,2512,2487,2021,24036,491
20456,40,1949,2590,1491,20958,458
42594,40,940,1201,706,10326,234
34867,30,437,1880,365,5519,72
26800,36,1092,2276,847,17876,245
34516,45,1586,1901,930,9320,656
43690,60,1251,884,931,27912,320
16015,11,365,2806,272,3426,93
16780,12,334,2767,294,5634,40
32476,9,296,1980,246,5189,50
41536,6,240,1398,184,6184,56
10078,100,3901,3158,3094,29992,807
20112,260,16901,2608,10124,96525,6777
4075,13,349,3484,278,5774,71
38434,13,373,1654,287,6112,86
43694,21,194,883,148,5617,46
16447,58,2575,2785,2094,21632,481
26200,794,39905,2304,28774,125059,11131
34939,99,1459,1877,1164,9512,295
16407,43,1511,2786,1188,11834,323
21715,9,232,2516,185,5451,47
36699,8,533,1769,399,8096,134
5103,13,208,3441,157,2515,51
34943,1,301,1877,226,15223,75
12975,12,514,3004,427,8573,87
32405,748,15174,1982,11561,73634,3613
17924,72,3482,2711,2751,67110,731
38983,1,45,1618,38,3334,7
44215,14,208,775,154,3302,54
27180,0,26,2260,20,4383,6
15735,34,1504,2818,1237,8048,267
36979,7,202,1751,155,4015,47
41402,16,584,1416,432,10489,152
35161,3,69,1865,63,3416,6
4321,1,102,3475,87,12346,15
5744,27,718,3408,516,21732,202
18822,36,2827,2670,2324,22244,503
28255,28,1209,2196,938,8532,271
11394,5,361,3091,285,13280,76
20395,18,923,2593,726,9266,197
38629,18,428,1640,366,8142,62
17537,11,508,2727,414,5074,94
5859,55,997,3401,787,7129,210
7828,19,233,3302,196,9280,37
40882,447,6316,1481,4925,45690,1391
20976,5,262,2560,201,6213,61
7013,118,8182,3351,6095,54523,2087
24640,13,397,2372,325,5704,72
8795,52,649,3230,514,6915,135
18837,4,336,2670,254,5130,82
30010,1,43,2104,39,1883,4
21071,3,210,2554,166,5678,44
25572,9,162,2333,130,4980,32
18904,12,466,2667,331,5965,135
11211,205,11695,3099,7698,60242,3997
18338,24,2374,2691,1785,17409,589
25700,4,445,2326,377,7912,68
6164,11,390,3389,325,9026,65
16982,3,174,2757,125,3085,49
15423,8,276,2833,225,12142,51
18227,174,13387,2696,9909,80940,3478
12327,4,117,3043,84,5942,33
24091,184,9044,2399,6393,64516,2651
13286,10,781,2978,642,10436,139
15776,66,6927,2816,5138,25728,1789
25372,428,17087,2342,12418,65449,4669
14267,85,1943,2904,1516,14708,427
41825,13,384,1346,334,3829,50
31488,98,6035,2028,4394,56921,1641
14033,33,2938,2919,2110,10317,828
26772,85,2695,2278,1965,14183,730
10095,12,322,3158,275,26694,47
5634,5,392,3413,293,10938,99
16354,89,4503,2789,3389,31935,1114
22069,30,587,2496,479,5767,108
10114,6,218,3157,124,2111,94
14770,3,139,2867,117,5302,22
4061,76,1824,3484,1396,12067,428
32069,3,168,1998,110,9123,58
15414,191,9954,2834,7090,25312,2864
34526,73,1715,1900,1354,10332,361
18593,17,281,2681,211,3351,70
4350,73,1884,3474,1452,13313,432
45968,6,71,258,53,1377,18
38656,1,33,1638,26,2400,7
44900,8,174,638,100,3768,74
25561,53,895,2334,708,9033,187
13954,16,1952,2924,1365,7092,587
24795,76,5303,2367,3839,31964,1464
39193,98,3392,1605,2320,15118,1072
10427,7,219,3143,148,4277,71
23641,18,484,2420,375,7668,109
6928,22,821,3356,596,8021,225
30402,13,517,2083,402,7671,115
32669,0,22,1971,18,4992,4
10155,94,3847,3155,2958,52051,889
45103,34,683,562,573,7767,110
31797,25,566,2012,440,8558,126
11698,727,27447,3074,19824,160810,7623
17181,583,26864,2745,18879,110573,7985
42023,0,44,1316,31,5816,13
39747,21,1065,1573,779,13607,286
30404,98,1673,2083,1280,11030,393
993,5,227,3838,181,9227,46
8030,2,22,3277,17,4433,5
37353,7,131,1729,102,5046,29
31994,556,25352,2003,18233,154181,7119
24294,3,346,2389,290,3514,56
39955,19,236,1559,190,5606,46
42661,6,74,1186,67,2826,7
25732,11,600,2325,497,4909,103
8834,29,789,3228,609,7195,180
37382,1116,24239,1727,18793,147519,5446
43250,2,74,1028,52,2123,22
34538,2,76,1899,63,2885,13
44205,39,555,785,385,6593,170
18536,19,881,2684,669,13327,212
39501,3,80,1587,68,7785,12
31858,13,1956,2009,1361,5761,595
45716,126,1475,356,1238,13146,237
45735,16,155,347,132,2301,23
3177,27,643,3505,397,5451,246
25677,31,1343,2327,1050,19543,293
41991,13,349,1320,275,13639,74
41732,92,4952,1366,3661,28132,1291
23921,10,527,2407,424,8726,103
29994,100,3192,2105,2450,26251,742
13632,125,10728,2952,8280,43709,2448
39740,4,122,1574,100,6300,22
18344,3,326,2691,250,7418,76
42030,2,122,1315,91,5162,31
40233,10,923,1541,658,14386,265
28576,6,427,2177,330,8118,97
19410,3,253,2644,210,13318,43
35867,0,129,1818,98,6801,31
28039,5,200,2208,143,13532,57
46197,21,556,162,387,6763,169
21956,20,940,2503,724,16372,216
17876,17,708,2714,506,35262,202
29322,48,2265,2137,1624,18697,641
36333,2,61,1788,48,3207,13
36951,10,271,1753,241,10382,30
27712,0,3553,2227,2820,44866,733
37750,5,161,1702,127,3916,34
31400,46,2138,2034,1733,18079,405
26545,6,314,2288,233,5734,81
34273,0,37,1912,32,7715,5
27973,52,1948,2212,1573,18968,375
16602,62,1992,2778,1526,21523,466
46216,0,9,157,7,590,2
14028,13,626,2919,475,8768,151
7113,2,507,3345,397,12849,110
30140,60,1991,2098,1457,20910,534
39269,2,186,1599,158,5326,28
39934,6,179,1560,144,5219,35
43749,9,229,868,190,8603,39
21047,5,246,2555,197,7817,49
46324,0,4,119,4,848,0
34269,3,29,1912,22,1309,7
13791,15,336,2939,215,5740,121
31039,17,491,2052,377,6897,114
23027,17,655,2450,503,3976,152
18074,32,2676,2703,1884,31371,792
21465,5,273,2531,227,3506,46
13432,86,2759,2967,2091,35320,668
45469,2,22,455,18,1253,4
31187,2,198,2044,158,4900,40
38703,2,224,1635,183,6062,41
20166,362,23979,2605,16542,85128,7437
12076,1,61,3057,45,2346,16
42381,258,6904,1244,5412,48614,1492
32121,12,303,1995,225,4529,78
12364,3,167,3040,128,3347,39
38006,29,648,1685,538,11122,110
26458,4,506,2292,347,6622,159
4316,17,197,3475,144,4360,53
2430,19,371,3517,306,29391,65
5534,85,2571,3419,2064,12228,507
34958,31,807,1876,653,22590,154
3766,5,75,3493,65,3580,10
32345,24,591,1985,474,10330,117
15250,58,1022,2840,845,13294,177
39725,5,105,1574,92,2931,13
10297,13,315,3149,244,9772,71
25672,3,126,2327,102,3870,24
22167,105,13208,2492,9255,58405,3953
23570,93,12987,2423,8479,46099,4508
35985,67,521,1809,422,5052,99
30281,30,552,2090,451,2839,101
2481,77,2863,3516,2090,26204,773
11721,246,8052,3072,5409,43636,2643
15526,6,298,2828,236,6018,62
23796,14,297,2413,224,10508,73
10621,92,5007,3132,3752,73498,1255
1801,21,485,3531,310,8881,175
8786,115,3439,3231,2550,23434,889
22261,9,272,2487,213,7348,59
39678,4,141,1576,97,6752,44
4514,4,138,3468,113,1942,25
6329,63,1540,3382,1208,25612,332
2488,2,39,3516,29,3713,10
4917,83,1159,3451,910,34545,249
31562,18,483,2024,341,3640,142
32592,2,186,1974,150,4118,36
45777,26,390,331,276,2747,114
32863,6,326,1963,259,5008,67
45693,13,70,369,55,1790,15
3803,7,135,3492,113,6948,22
19914,2,89,2619,77,2071,12
32974,1,51,1959,36,2395,15
14507,15,1104,2886,778,18048,326
2472,11,189,3517,152,10077,37
40527,70,2153,1514,1602,19044,551
42758,19,407,1163,292,5361,115
38107,2,64,1677,53,8073,11
10933,77,3188,3114,2475,34676,713
35904,5,137,1815,109,3405,28
14043,221,36083,2918,25788,155335,10295
6962,32,1135,3353,936,10197,199
4273,176,15473,3477,10914,101990,4559
6335,40,2763,3382,2042,26056,721
40277,1,16,1538,14,1633,2
34112,23,535,1916,439,5928,96
22612,79,2801,2470,2019,23066,782
19794,12,217,2625,108,8465,109
28684,4,219,2171,170,3166,49
19166,1,162,2657,127,2309,35
40425,16,428,1524,306,8214,122
39848,22,620,1567,461,9032,159
37116,10,170,1743,150,5737,20
30226,0,33,2093,26,2410,7
21002,47,1472,2557,1170,18715,302
39173,23,1269,1606,951,12236,318
15209,2,122,2842,93,3327,29
37405,6,110,1725,82,2943,28
1621,7,363,3582,295,7891,68
30635,96,3287,2070,2629,22071,658
16351,1,93,2789,80,2072,13
37313,3,103,1730,74,4535,29
8830,19,609,3228,410,6360,199
7920,117,3737,3292,2899,22981,838
38673,4,362,1638,275,6948,87
5098,343,14404,3441,10898,57852,3506
39046,58,1876,1615,1422,20765,454
19633,10,631,2635,481,10001,150
37890,34,1377,1692,1080,21176,297
30250,2,36,2092,32,3022,4
35309,1,160,1857,135,4656,25
36567,129,5216,1777,3951,45615,1265
20328,354,14690,2597,9986,64141,4704
40162,6,60,1546,43,4289,17
41852,57,2162,1343,1617,23337,545
11474,653,27013,3086,18030,95433,8983
2160,74,2333,3522,1869,17023,464
46154,5,190,180,135,2603,55
36601,224,7075,1774,5477,42185,1598
1726,1,70,3555,55,3604,15
12551,278,14622,3030,10826,116934,3796
22210,19,901,2489,657,14165,244
37374,106,2395,1727,1761,13099,634
8568,12,101,3244,79,6567,22
37146,4,106,1741,92,4668,14
23950,20,407,2405,336,6917,71
43329,5,168,1006,153,4402,15
37360,13,1147,1728,906,5781,241
11348,4,219,3093,158,7894,61
16308,1752,116937,2792,71253,574221,45684
34309,3,150,1910,128,5709,22
3975,220,4040,3487,3186,75747,854
36013,9,451,1807,372,3009,79
12611,116,5397,3027,4172,64472,1225
35291,46,473,1858,374,4165,99
29125,12,121,2148,99,3775,22
4715,27,299,3460,239,15977,60
27879,44,971,2218,783,9839,188
40371,8,170,1528,142,4713,28
31077,1,138,2050,123,5391,15
42366,12,615,1247,391,11686,224
4481,192,8098,3469,6024,28783,2074
24754,67,2109,2368,1557,12227,552
14704,57,3973,2872,2822,23055,1151
30862,32,2380,2059,1759,13447,621
30261,57,1523,2092,1141,13155,382
40266,43,1735,1538,1326,20528,409
43624,1,34,908,28,2475,6
44653,7,161,717,134,3662,27
15169,65,2395,2844,1735,16091,660
31898,9,303,2008,251,8089,52
38365,136,7778,1659,5149,49608,2629
32975,10,294,1959,249,8306,45
9881,92,4115,3168,2941,28375,1174
43419,1,58,975,49,3420,9
10634,44,2233,3131,1701,20817,532
23378,1,130,2432,99,5869,31
8104,239,10474,3274,6956,60990,3518
36260,64,2645,1792,1811,16182,834
5861,1920,94132,3401,63434,244655,30698
5366,24,1032,3426,750,15179,282
23802,4,174,2413,146,3968,28
37391,27,396,1726,310,8804,86
41708,38,1094,1370,814,23288,280
2446,379,14581,3517,10791,172402,3790
15288,7,321,2838,273,18267,48
13988,56,2734,2922,2217,27106,517
36839,3,230,1759,203,6039,27
2949,39,1046,3509,846,24706,200
12351,33,1384,3041,999,8089,385
12716,3,236,3021,198,12766,38
14879,32,1815,2861,1419,17074,396
26519,5,83,2289,64,4966,19
22774,48,1404,2462,1063,10871,341
12491,30,1051,3033,844,10046,207
3015,12,512,3508,427,4984,85
24899,12,1001,2362,748,17309,253
44019,11,97,819,73,1373,24
45602,5,59,414,42,2301,17
3714,13,250,3494,199,5104,51
37558,35,964,1715,692,17907,272
35570,151,10928,1841,8729,64248,2199
20232,352,16091,2600,12398,104860,3693
42765,71,1022,1162,903,20879,119
31928,3,104,2006,84,8147,20
8580,12,309,3243,236,7219,73
6647,98,1624,3369,1320,26592,304
8897,385,24686,3225,17130,142288,7556
40567,5,121,1510,89,3375,32
38626,10,393,1640,321,11211,72
2370,36,787,3519,639,18292,148
19377,22,1241,2647,885,7406,356
2462,35,1109,3517,780,15317,329
30206,16,318,2094,275,4752,43
10535,5,169,3137,137,4940,32
40400,12,363,1526,292,6193,71
16517,97,4486,2782,3482,35825,1004
23915,1,104,2408,93,2873,11
5485,8,209,3421,177,9827,32
42696,22,198,1178,149,3686,49
42673,23,596,1184,476,16747,120
3816,96,6308,3492,4825,35381,1483
15330,6,252,2836,208,7771,44
32419,6,233,1982,168,9610,65
44917,15,153,631,116,2564,37
8751,5,72,3233,60,2394,12
35333,1688,65679,1856,45247,286327,20432
40041,19,795,1553,533,8365,262
35731,22,548,1828,440,16909,108
32148,2,125,1994,109,2955,16
33315,41,1203,1946,966,12562,237
42902,218,4308,1129,3396,39195,912
2451,9,389,3517,290,8649,99
13795,26,1718,2939,1333,12765,385
25065,12,215,2355,179,3799,36
20433,16,660,2591,440,7507,220
10866,7,523,3118,434,10621,89
38036,42,413,1683,319,3931,94
42459,38,710,1227,551,16305,159
33168,28,1211,1950,988,16436,223
29448,46,1138,2131,818,17436,320
37514,30,946,1718,663,15471,283
14941,59,2535,2857,1899,24666,636
13679,44,1106,2948,847,27074,259
12396,37,1099,3038,863,29306,236
30335,1,160,2087,122,4205,38
38944,42,1283,1621,1030,24554,253
18522,154,6894,2684,5287,52947,1607
16812,28,1080,2765,810,11114,270
19385,6,327,2646,249,9880,78
12509,15,369,3031,311,2920,58
15190,7,171,2843,126,2434,45
19345,25,929,2648,735,9400,194
29119,2,28,2149,23,2287,5
43319,7,117,1009,104,6264,13
9549,12,215,3184,171,5647,44
23442,3,289,2429,233,10994,56
15485,0,135,2831,107,5206,28
33548,5,587,1936,485,23202,102
45629,40,779,398,629,8893,150
24758,5,243,2368,197,4847,46
19404,14,615,2645,481,6530,134
30219,13,692,2094,563,13350,129
30405,32,1343,2083,1018,14642,325
25661,0,138,2328,111,3503,27
9254,44,1175,3204,976,17865,199
16161,3,250,2799,195,3436,55
27804,10,360,2221,263,3013,97
37699,6,225,1706,163,5837,62
12991,43,1982,3003,1656,9272,326
28946,9,483,2158,413,3936,70
2862,16,361,3510,272,10010,89
6872,21,616,3359,465,12415,151
26897,9,264,2272,222,2726,42
44896,245,2807,639,2397,21366,410
35170,21,254,1865,223,4303,31
21097,12,579,2553,470,9193,109
28672,0,18,2172,16,1449,2
42335,4,109,1253,76,3167,33
8805,28,1027,3229,834,8547,193
4415,11,301,3472,250,3202,51
43984,119,1092,825,857,11488,235
11426,3,142,3089,100,4717,42
5462,1,191,3422,151,6165,40
5165,3,78,3437,65,6825,13
18961,38,1270,2665,988,12155,282
9002,6,125,3219,103,3880,22
18560,33,2243,2683,1452,16922,791
38472,5,360,1652,294,2756,66
13701,32,1864,2946,1308,26480,556
40444,16,386,1521,290,10290,96
4167,650,51254,3481,38559,185769,12695
29776,37,894,2115,675,8795,219
44585,507,6318,727,5093,42232,1225
25452,12,997,2339,818,42250,179
19706,8,287,2631,222,15340,65
37437,2,304,1723,220,6817,84
8415,5,163,3255,124,5564,39
3357,8,269345,3501,95304,8227,174041
22610,1,49,2470,36,1665,13
29146,3,118,2147,92,2022,26
32362,6,295,1984,235,5702,60
28032,7,306,2209,270,11982,36
9779,32,1053,3174,795,11962,258
25770,32,2347,2323,1675,13940,672
38057,10,350,1681,280,5152,70
36610,9,106,1773,89,4005,17
45234,32,241,519,181,4507,60
38778,123,1165,1631,960,11416,205
16755,31,1107,2769,775,6710,332
9745,32,2016,3175,1528,17235,488
19402,16,952,2645,800,14402,152
24118,124,10799,2398,8463,40160,2336
42435,49,986,1232,750,6507,236
20653,5,267,2580,226,5234,41
6870,590,19905,3359,15279,163077,4626
10749,38,2284,3124,1781,31443,503
3823,14,529,3492,442,10200,87
13782,64,1599,2940,1253,11147,346
36435,109,4414,1784,3375,43755,1039
13406,2,23,2969,17,1877,6
42852,106,2239,1142,1321,9828,918
35534,20,576,1843,450,3661,126
8515,14,547,3248,264,5299,283
44744,114,1618,685,1241,11457,377
33427,6,432,1942,350,7562,82
16738,149,9671,2770,6362,54558,3309
2675,1,23,3514,21,2415,2
36756,17,382,1766,320,4947,62
20040,22,915,2611,604,4942,311
43687,1,118,885,88,3985,30
26951,6,127,2269,119,3981,8
35856,45,582,1819,469,9954,113
34991,15,1046,1874,804,13904,242
13771,55,3898,2940,2685,49433,1213
31960,1,62,2005,50,4880,12
11554,3,118,3081,92,2035,26
8659,12,269,3238,231,3343,38
19536,110,4859,2639,3561,26802,1298
15163,43,1393,2844,1085,16401,308
37886,12,412,1692,313,5644,99
36083,14,241,1802,193,4226,48
4161,50,1875,3481,1383,17376,492
7727,7,221,3310,176,9341,45
46225,0,49,155,47,1616,2
5923,15,340,3398,160,4030,180
4284,45,2623,3476,1713,29018,910
35615,50,2717,1837,1990,15518,727
39780,14,351,1572,274,8526,77
10949,9,179,3113,141,4374,38
45902,22,193,291,140,3290,53
45289,4,65,500,46,2570,19
23236,28,1132,2440,877,12923,255
7058,0,95,3348,69,7362,26
22877,70,4142,2457,2705,34883,1437
3186,5,348,3504,257,8785,91
26763,70,2902,2278,1908,35659,994
11076,4,123,3107,91,5550,32
37817,9,240,1697,200,12017,40
42814,14,173,1149,137,3985,36
15588,6,185,2824,146,3851,39
17622,4,207,2723,155,5254,52
4641,28,421,3463,332,11560,89
10188,82,2282,3154,1717,10588,565
30060,91,3431,2102,2675,35060,756
24243,9,243,2392,182,5406,61
19600,12,802,2636,632,3338,170
4178,148,7500,3480,5868,34326,1632
8453,83,3839,3252,3046,18968,793
38229,26,882,1669,719,8917,163
6569,5,50,3372,39,3250,11
36257,8,251,1793,216,5511,35
15259,5,158,2840,143,5740,15
38061,1096,33269,1681,25793,96719,7476
11657,2,102205,3076,26519,7672,75686
36710,1,55,1768,48,2643,7
16656,408,36605,2775,25108,165363,11497
35342,50,5215,1856,3949,20001,1266
18070,89,7918,2703,5067,56281,2851
15896,7,379,2812,282,6770,97
12137,1,90,3053,75,4215,15
35177,3,186,1864,142,13908,44
26279,5,222,2301,170,3303,52
26793,11,307,2277,253,10973,54
13343,2,70,2973,60,4694,10
31303,127,4498,2039,3428,39145,1070
2358,17,372,3519,295,24241,77
5745,157,7043,3407,5237,94909,1806
28907,3,105,2160,88,5819,17
34708,12,290,1890,208,6508,82
4843,98,3015,3455,2224,46325,791
2055,1841,56857,3524,39900,280108,16957
20321,2,208,2597,169,4925,39
19027,297,27556,2663,19032,164830,8524
31802,2,94,2012,71,3623,23
23783,1393,86432,2414,62936,188972,23496
28392,0,131,2188,88,2396,43
6125,2,153,3391,132,4443,21
45764,27,243,337,213,3640,30
4037,7,110,3485,92,5315,18
37907,4,150,1690,124,4251,26
44249,133,1791,778,1382,24202,409
43612,7009,175236,911,137288,893505,37948
14765,75,4745,2868,3768,19199,977
23058,12,685,2448,572,9755,113
30259,5,201,2092,146,3931,55
1973,40,860,3525,741,19572,119
13506,157,11652,2960,8141,82315,3511
2060,110,5091,3523,4081,43192,1010
35547,21,799,1842,670,13017,129
18931,137,7906,2667,5757,36087,2149
5081,10,63,3443,48,3075,15
14916,43,3420,2859,2530,28546,890
9312,12,426,3200,334,9451,92
44764,14,210,680,135,2723,75
