Mod,likes,downloads,time,unique_dl,views,dl_dif
4226,383,4817,525,4084,26184,733
1538,189,6145,2072,2601,42549,3544
1957,34,1220,1940,677,25305,543
3335,59,4374,1544,1008,41264,3366
1395,521,35908,2104,10691,143381,25217
544,15,778,2275,572,30363,206
3127,900,26919,1663,12229,156826,14690
3869,3022,46288,947,37460,234363,8828
3782,1278,44522,1042,13865,103229,30657
247,23,230,2311,122,38090,108
1949,2805,48594,1944,26329,291683,22265
3361,455,7070,1512,5086,45146,1984
1444,3374,156083,2092,56009,574878,100074
604,31,1678,2266,927,47301,751
570,115,2817,2271,2157,22847,660
3196,123,8513,1633,1450,43695,7063
4363,47,918,211,575,15316,343
104,71,680,2325,491,121782,189
706,1718,43571,2250,26173,197467,17398
520,579,13597,2279,10064,119837,3533
929,137,2172,2201,1553,14625,619
813,42,1084,2224,865,20112,219
3807,82,1236,1008,640,16908,596
