Mod,likes,downloads,time,unique_dl,views,dl_dif
48000,99,1879,727,1351,31258,528
32226,63,1280,1002,1132,29058,148
37120,25,404,893,262,12774,142
38025,753,14784,868,10709,194819,4075
23498,38,2068,1176,1719,12874,349
6662,4,78,1402,52,6163,26
1960,37,883,1454,631,27292,252
31260,545,6762,1017,4856,44130,1906
25556,168,5272,1133,3433,30515,1839
23840,46,1060,1170,757,11256,303
63288,2,46,265,38,2442,8
62256,10,163,293,131,2736,32
6665,302,9201,1401,6988,78441,2213
28602,57,1403,1068,893,24621,510
53160,132,1382,582,961,13968,421
7816,1,116,1386,75,25567,41
5436,26,789,1417,561,10993,228
37287,120,2940,888,2372,40856,568
2049,129,3566,1454,2592,49520,974
9944,10,600,1375,394,11754,206
54648,20,311,534,245,4306,66
62472,2426,45338,286,34003,234895,11335
60716,34,893,345,606,10281,287
25693,55,1458,1129,1169,11456,289
23638,73,2041,1174,1381,50619,660
34931,84,1615,949,1138,18066,477
14634,15,402,1323,319,17948,83
4141,11595,439090,1434,243796,1266700,195294
10178,251,6186,1373,3873,22655,2313
26834,1222,30929,1104,18462,99703,12467
61801,376,5039,308,4128,47936,911
31769,177,2783,1009,1775,9776,1008
37358,5221,121383,886,90103,282039,31280
38757,38,792,851,627,12820,165
53599,8,75,571,61,4633,14
504,44,3691,1466,2734,28355,957
10084,1731,93970,1374,57826,342888,36144
6083,23,800,1409,547,16207,253
52316,51,646,610,440,29375,206
27213,131,2383,1096,1574,12343,809
20575,42,1801,1224,1277,33402,524
49537,26,444,687,404,16546,40
54663,89,890,533,773,17846,117
26708,129,3561,1107,2098,23414,1463
64115,6,49,241,34,4036,15
15956,303,9365,1305,6001,82129,3364
16090,1957,37274,1302,27209,151059,10065
49285,4146,70088,693,51707,280123,18381
11120,18,483,1367,317,8904,166
52588,0,289,601,230,5091,59
37613,24,611,879,360,16955,251
14590,859,25845,1324,17752,131371,8093
57918,10,267,441,168,8442,99
50907,110,1153,652,822,7482,331
49063,41,854,699,724,25001,130
13269,5,242,1343,127,14422,115
64555,0,11,228,9,3609,2
40655,268,5336,825,4328,80769,1008
30562,117,3646,1029,2386,65231,1260
60132,4,64,367,42,3641,22
728,5,433,1464,238,24486,195
3960,41,1236,1435,936,38814,300
63047,32,281,272,200,3267,81
18063,6,234,1268,174,13856,60
66997,61,676,141,523,6453,153
25534,19,1076,1133,664,21436,412
54226,73,434,550,372,4100,62
31938,620,18209,1006,11026,157719,7183
46835,26,552,742,422,10187,130
24385,448,21269,1158,15750,87541,5519
36804,338,5849,903,4496,70921,1353
28864,13,365,1063,228,4162,137
15059,3,309,1318,216,22082,93
