Mod,likes,downloads,time,unique_dl,views,dl_dif
1002,52,1828,2154,1315,27855,513
51,5,83,2290,68,19454,15
4311,306,11825,359,8353,45734,3472
1911,154,2471,1924,1647,15069,824
1066,0,12770,2144,9038,95181,3732
184,627,7632,2281,5994,467389,1638
2869,107,4162,1733,2695,44386,1467
1739,21,1234,1977,820,22795,414
3805,23,562,971,380,9563,182
1708,574,19318,1983,12815,125323,6503
3306,503,7507,1540,4825,39169,2682
4327,26,289,274,231,5955,58
1595,168,7479,2017,5357,59064,2122
1712,180,8413,1982,5910,43688,2503
4084,19,181,714,129,6763,52
1249,36,989,2106,692,27815,297
10,19,173,2292,134,12836,39
3401,545,6299,1431,4179,46235,2120
437,6,377,2254,299,28238,78
593,191,4215,2230,3095,35875,1120
1620,64,1873,2009,1343,33712,530
1871,14,513,1942,367,19244,146
3539,73,1229,1316,874,29541,355
3928,137,1427,871,1091,9533,336
1934,274,6582,1914,4570,48998,2012
1841,41,1764,1951,1279,25174,485
1549,2593,44955,2031,24995,204223,19960
3073,21,319,1648,208,13511,111
297,304,3001,2269,2015,49111,986
1033,210,8383,2148,5469,100622,2914
3440,367,7302,1409,5111,39567,2191
1340,4,229,2087,150,11714,79
748,9,281,2205,223,17394,58
24,25,473,2292,249,40108,224
3114,169,2787,1629,1804,21558,983
625,17,604,2225,432,15182,172
1805,34,773,1962,553,10783,220
3667,8,339,1132,244,15897,95
4375,16,259,142,172,8825,87
198,34,711,2279,439,71831,272
582,213,9276,2231,6456,49516,2820
201,481,9772,2279,6469,164302,3303
223,44,674,2277,476,19463,198
2544,7,315,1790,206,9286,109
1124,133,3046,2133,2313,40317,733
628,152,15584,2225,11225,86796,4359
575,21,582,2232,465,22150,117
823,1464,26376,2185,19013,130939,7363
3000,139,2460,1679,1475,23814,985
4166,93,1928,581,1399,20826,529
3780,27,719,1010,479,15022,240
3829,10,213,941,131,8159,82
333,178,2157,2264,1326,73639,831
1160,16,477,2126,360,15009,117
1586,95,7090,2020,5062,69462,2028
3671,520,8872,1130,6491,46757,2381
1564,280,7821,2026,5440,74719,2381
1725,14,805,1981,574,19540,231
193,29,374,2280,272,33704,102
25,81,1286,2292,830,94687,456
4347,29,427,227,320,8270,107
220,3459,62691,2277,43462,390739,19229
3509,200,6847,1338,4899,67396,1948
14,7252,163463,2292,85012,1157622,78451
3399,215,3191,1432,2321,21287,870
753,33,1927,2204,1513,34423,414
1258,12,664,2104,445,15438,219
4207,14,223,516,187,6462,36
188,217,1429,2280,1118,102485,311
937,116,2208,2162,1462,30073,746
3456,420,7157,1402,4958,67268,2199
311,8,274,2267,140,7625,134
1016,0,1029,2151,818,23450,211
345,38,307,2263,226,75121,81
4072,24,344,727,244,18130,100
3678,345,7014,1124,5169,73300,1845
1978,730,20439,1886,13392,191971,7047
4231,16,415,482,232,7920,183
1927,649,20584,1917,13602,109941,6982
3698,257,5017,1090,3392,33754,1625
1723,84,1471,1981,952,22769,519
2105,670,20710,1831,12506,103040,8204
1737,529,18775,1977,12603,70537,6172
1788,12,648,1968,442,14399,206
4359,3,64,184,53,2915,11
4127,359,7229,644,5432,59289,1797
3694,14,197,1096,140,8345,57
912,457,14917,2165,8798,95286,6119
1622,66,2692,2008,1900,24105,792
2012,2,277,1873,190,13057,87
3530,29,361,1323,268,12177,93
3754,541,9115,1022,6869,52787,2246
1057,276,7439,2145,5141,56423,2298
1919,266,5943,1920,4226,41816,1717
1619,768,11388,2009,7194,59027,4194
4154,71,640,600,457,11273,183
1406,633,27393,2063,18504,143365,8889
1982,148,3036,1884,1943,31073,1093
1020,691,40108,2151,27038,108408,13070
2744,131,4845,1767,3101,34745,1744
723,104,9462,2210,6950,56053,2512
3602,17,427,1239,362,14782,65
1956,5,78,1902,51,19152,27
2004,178,6169,1875,4297,52973,1872
1825,1522,46784,1958,27543,194600,19241
3328,888,12900,1514,9230,101902,3670
4272,24,395,407,251,12406,144
885,101,2440,2169,1473,20683,967
1889,121,11876,1935,9007,68479,2869
3806,58,1466,970,1159,22070,307
4208,93,996,514,736,25551,260
41,580,7264,2291,4554,70921,2710
509,90,5427,2243,4339,61977,1088
836,317,17901,2182,13644,136442,4257
4053,560,6951,733,5267,45132,1684
2019,1022,32714,1872,21020,139277,11694
820,65,3113,2185,2270,59175,843
3010,228,4027,1672,2692,21114,1335
1718,203,7375,1982,4549,88992,2826
3381,334,11966,1451,9123,72745,2843
965,90,2584,2158,1832,24777,752
185,99,1024,2281,881,150668,143
746,284,9000,2205,6069,66071,2931
813,42,1084,2186,864,20015,220
43,73,1168,2291,578,53339,590
3232,167,4500,1585,3356,52820,1144
70,50,323,2289,238,50121,85
3495,99,2235,1353,1524,29809,711
1517,223,5846,2039,3744,21518,2102
2048,9,535,1862,379,21284,156
2897,19,475,1724,291,15430,184
895,124,4247,2168,3028,59954,1219
105,11,179,2287,101,43068,78
4031,95,1145,746,806,17222,339
3837,47,987,933,707,13633,280
1886,119,2841,1936,1993,23460,848
3630,49,1356,1187,937,33710,419
412,194,2760,2256,1995,53318,765
2075,48,1591,1846,990,25075,601
4289,18,363,386,205,6855,158
120,352,4408,2286,3340,60393,1068
154,108,1330,2284,1008,35708,322
1061,26,741,2145,575,20044,166
4361,12,175,179,134,8010,41
1043,136,13173,2148,9131,111665,4042
861,1124,215716,2174,157003,410444,58713
302,7,75,2268,51,32812,24
586,158,3870,2231,2640,28781,1230
236,11,86,2274,50,17959,36
1882,826,21256,1938,13247,185622,8009
538,6,338,2238,247,16670,91
1593,22,514,2018,346,7741,168
1748,67,1340,1975,922,17086,418
1610,271,12302,2014,8829,74364,3473
454,250,9770,2252,6856,79711,2914
1724,13,406,1981,285,31160,121
1814,9,224,1961,166,8797,58
1891,118,6269,1934,4223,62688,2046
4374,35,929,143,636,14968,293
1979,14,761,1886,557,27106,204
400,98,1380,2258,903,36643,477
3843,35,518,931,304,16771,214
778,170,5480,2195,3877,29622,1603
2755,92,3208,1764,2038,75129,1170
3801,676,11992,976,8750,63583,3242
1795,1436,47514,1964,32991,199631,14523
1062,46,879,2145,664,16959,215
2851,20,794,1740,507,23545,287
1368,26,948,2077,669,17807,279
1063,222,10407,2144,7101,180916,3306
3012,166,2401,1671,1587,23863,814
4293,29,452,385,325,3472,127
1301,13,273,2095,208,9494,65
1385,214,7729,2069,5341,97825,2388
967,30,1069,2158,810,11050,259
3877,101,2321,903,1461,42735,860
724,75,3346,2210,2420,49184,926
567,314,10285,2233,7577,71352,2708
251,19,161,2273,85,62945,76
1910,338,8521,1924,5535,71157,2986
3506,914,18710,1341,13753,147529,4957
1008,460,13566,2153,8465,98604,5101
3879,23,298,903,248,13504,50
1690,229,8790,1987,5847,71247,2943
230,13,59,2275,52,57111,7
3778,12,243,967,205,15950,38
3931,225,5524,871,3740,41115,1784
525,1047,25721,2240,17190,210544,8531
2554,15,826,1790,560,27704,266
3072,25,745,1649,502,18001,243
1707,49,1382,1983,866,34577,516
1684,230,15390,1988,10287,63153,5103
3587,55,1294,1260,1030,29150,264
1538,189,6145,2034,3857,42336,2288
3765,7,175,1017,85,6594,90
1840,359,7632,1952,5545,31476,2087
3812,37,915,959,645,14793,270
352,45,414,2262,291,24161,123
19,345,5925,2292,4468,187879,1457
1092,27,1317,2139,895,33240,422
253,29,195,2273,142,20287,53
267,60,549,2272,394,20728,155
1095,362,39609,2138,27067,200444,12542
4300,3,31,384,27,4805,4
1369,268,10946,2076,6677,51123,4269
291,63,691,2270,509,67437,182
3709,269,4021,1077,2875,41129,1146
1711,43,1780,1982,1205,18292,575
3701,178,2447,1085,1784,39137,663
1860,7,354,1944,243,7533,111
2919,286,7284,1715,4961,64809,2323
3046,387,7304,1657,4244,33841,3060
1726,73,3333,1980,2165,30132,1168
3526,117,2483,1326,1624,41523,859
3462,166,2269,1396,1735,14313,534
1608,17,999,2014,764,23789,235
134,1,6,2285,6,11162,0
1640,504,24494,2001,19465,125652,5029
1355,113,6320,2083,4439,55141,1881
194,68,547,2280,408,22633,139
196,1,6,2279,5,17442,1
1991,81,1545,1880,1130,28813,415
3210,1135,16530,1593,10987,131915,5543
3233,38,660,1585,436,26076,224
879,21,416,2171,324,36752,92
463,577,42355,2250,33106,189794,9249
2787,56,1371,1754,878,15656,493
3227,34,990,1588,700,44698,290
1589,364,6289,2019,4141,77394,2148
853,1262,56966,2178,37895,128126,19071
4286,0,14,386,9,1989,5
4093,23,291,703,222,15648,69
688,42,928,2216,665,19657,263
1156,143,18452,2127,13301,70274,5151
643,807,24880,2223,15685,100654,9195
248,1045,13002,2273,9356,175839,3646
1289,3,140,2097,98,7167,42
2092,185,8304,1837,4978,99623,3326
1003,43,1295,2154,934,23451,361
706,1718,43571,2212,28868,196236,14703
1218,541,19116,2114,12391,126432,6725
501,12,471,2244,336,17536,135
1445,166,7325,2054,5077,72707,2248
2052,335,16215,1855,11700,82346,4515
4008,17,228,814,163,18643,65
2081,133,3951,1842,2539,33498,1412
4003,97,1276,818,894,10358,382
2706,280,13328,1772,6793,134443,6535
660,515,12721,2221,8459,69383,4262
2013,2,337,1873,228,13639,109
873,973,53222,2172,37665,129054,15557
455,25,1207,2252,897,32560,310
3255,663,17763,1574,10875,96855,6888
4277,48,764,387,645,12411,119
4376,48,760,127,626,14204,134
3313,0,0,1535,0,7466,0
694,57,1365,2215,1025,22684,340
3452,23,567,1404,473,25083,94
46,48,597,2291,390,114631,207
1113,964,52238,2135,36572,327964,15666
2577,1210,41838,1787,27645,118383,14193
3707,103,1907,1082,1568,39842,339
2093,138,5460,1835,3430,67786,2030
874,1582,61552,2172,43109,275554,18443
85,5,43,2288,31,22759,12
721,269,10606,2211,8172,85760,2434
4016,105,1485,787,1016,22218,469
3763,201,2785,1019,2248,22124,537
384,25,354,2259,236,16517,118
827,485,15315,2183,11849,103172,3466
789,28,1278,2192,953,40293,325
2172,104,5327,1810,3445,50742,1882
4228,92,1755,486,1099,19428,656
3749,13,283,1023,173,6939,110
3725,340,4751,1055,3633,71347,1118
2060,326,7899,1851,5232,48179,2667
4162,7,129,590,111,3909,18
1857,33,612,1944,396,10626,216
419,378,8887,2256,6123,66870,2764
97,175,3798,2287,2197,188322,1601
1853,34,1038,1946,639,21042,399
205,223,3630,2278,1774,92217,1856
3304,358,10294,1543,7062,110141,3232
2861,353,9212,1735,5479,74337,3733
30,61,814,2291,531,47860,283
3689,71,768,1099,566,16002,202
837,36,846,2181,644,14473,202
3627,19,240,1191,176,7327,64
1775,83,2032,1971,1430,22085,602
2059,74,2007,1852,1344,12759,663
2741,114,4288,1767,2650,40278,1638
2121,1441,50753,1822,33542,249761,17211
1698,171,4286,1985,2456,59215,1830
1284,138,3449,2098,2576,18361,873
1989,83,3446,1880,2175,35585,1271
767,1493,36342,2200,22973,131491,13369
3556,56,751,1301,635,33043,116
1267,21,1067,2102,801,18713,266
245,28,477,2273,313,13004,164
326,31,407,2265,270,17106,137
1584,185,6244,2020,4368,42610,1876
1408,23,1052,2062,737,27433,315
1199,77,2114,2117,1449,48623,665
499,11,1207,2244,935,24641,272
896,240,10777,2168,6962,92118,3815
4151,171,3117,603,2126,52446,991
3788,92,1212,997,871,23897,341
3094,6,233,1639,106,11441,127
1751,20,774,1975,540,31025,234
449,93,6488,2252,5119,158767,1369
1571,117,3748,2025,2641,53865,1107
1359,204,5456,2082,3826,58855,1630
1004,102,3816,2154,2675,44607,1141
1942,36,1527,1908,926,25040,601
4140,19,166,621,119,12306,47
1948,51,2385,1906,1734,29874,651
2050,372,9378,1859,6603,62245,2775
1780,1969,51641,1970,33146,148138,18495
3641,15,412,1167,289,17254,123
1954,64,2286,1904,1634,52521,652
1559,13,1031,2028,699,15211,332
1294,102,3220,2096,2155,57403,1065
1821,5,390,1959,240,14085,150
815,817,27718,2186,19329,146412,8389
3897,1232,17892,895,13286,97427,4606
3942,612,11744,860,8925,99117,2819
1643,30,2039,2000,1403,20044,636
4291,18,415,385,301,3384,114
2066,38,1662,1849,1030,20223,632
3734,90,1996,1042,1446,24904,550
4019,12,263,783,162,6052,101
2852,56,1488,1739,1012,36580,476
379,312,5198,2259,3959,125690,1239
651,974,27070,2222,17200,105590,9870
1122,571,15408,2134,10271,172542,5137
126,470,26705,2286,20059,276228,6646
3541,442,4406,1316,3101,38576,1305
3432,513,6473,1415,4737,25833,1736
968,40,1592,2158,1202,15318,390
1894,132,5141,1933,3831,58112,1310
2998,278,7167,1681,4731,43034,2436
4192,17,276,551,179,12683,97
1761,127,3794,1973,2713,34427,1081
4306,31,418,377,356,10717,62
4305,3,70,307,54,3866,16
4017,63,625,785,487,9411,138
1304,137,5095,2095,3124,49504,1971
712,2351,158096,2211,107712,574096,50384
4366,3,59,160,50,2443,9
60,6,26,2289,17,26464,9
1618,17,292,2010,169,13206,123
3474,14,233,1382,176,11542,57
3846,152,3720,927,2178,46903,1542
319,9,195,2266,134,49157,61
1010,13,639,2153,477,16849,162
2871,70,2990,1733,1612,39203,1378
2641,27,735,1782,456,13456,279
826,1936,35087,2184,24244,122948,10843
1498,14,617,2043,450,23664,167
3276,11,248,1568,143,8278,105
4239,51,705,473,579,13027,126
2563,65,1726,1789,1109,19771,617
1322,58,2741,2091,1995,65259,746
3731,81,1583,1050,1300,23268,283
1386,235,10194,2069,6651,95953,3543
4273,4,151,403,105,3561,46
1219,66,2011,2114,1433,74030,578
933,236,6004,2162,4081,50252,1923
246,9,89,2273,50,17797,39
1976,97,2401,1888,1627,17014,774
3023,7,447,1668,280,23928,167
4144,51,2575,613,1587,21066,988
3691,60,924,1098,644,16491,280
1670,50,2835,1993,1999,30063,836
4149,43,308,604,207,16699,101
924,218,5793,2163,3763,52367,2030
650,644,46254,2223,27536,266284,18718
726,56,1406,2210,1090,19139,316
2153,44,629,1812,393,15754,236
762,604,19707,2202,12485,94164,7222
3112,244,10876,1630,7208,90150,3668
1494,245,11930,2045,7733,128663,4197
2855,84,3917,1738,2277,36206,1640
4212,15,250,506,175,15710,75
4226,383,4817,487,4014,25668,803
1905,90,2945,1926,2157,33709,788
3739,6,98,1026,58,4080,40
3873,0,281,905,239,11291,42
842,213,15543,2180,10884,106493,4659
2094,76,5485,1835,3344,34692,2141
1877,39,1645,1940,1074,23149,571
102,29,611,2287,429,78009,182
1107,88,1762,2137,1284,26165,478
1380,152,14198,2072,9780,92010,4418
2120,298,6937,1823,4807,57448,2130
1410,399,20526,2061,14352,111068,6174
785,30,1059,2193,788,53184,271
4141,162,1599,621,1335,30330,264
4220,269,4493,498,3689,49865,804
63,109,1154,2289,812,85509,342
3386,160,3967,1445,2846,57451,1121
1858,9,377,1944,264,10667,113
68,95,664,2289,488,100560,176
3504,397,6207,1343,4701,40084,1506
4122,49,429,649,287,16744,142
4302,23,480,384,312,5383,168
1112,1414,34788,2136,20836,236031,13952
829,797,37452,2183,26249,221803,11203
3510,11,283,1337,188,12146,95
242,9,126,2274,93,20957,33
1293,17,243,2096,178,9948,65
309,51,610,2267,375,15620,235
1141,16,694,2130,451,26157,243
3745,10,160,1025,96,5025,64
536,24,817,2238,702,20243,115
1192,79,6661,2119,4493,71976,2168
1320,363,8926,2092,6180,49068,2746
1654,439,18505,1996,12035,133651,6470
2973,6,164,1695,110,14390,54
787,133,4878,2192,3472,55125,1406
3321,64,2396,1530,1642,46885,754
4066,63,763,730,499,5837,264
3644,6,143,1164,115,10858,28
2206,156,2848,1808,1890,20526,958
1693,82,4603,1986,3217,55267,1386
1959,47,1399,1902,996,21547,403
4384,29,419,94,316,4786,103
817,77,2084,2186,1571,41314,513
2981,1348,28657,1691,20943,99466,7714
3256,855,21944,1574,12912,113198,9032
47,44,428,2290,316,68174,112
1420,2657,45970,2059,27610,249897,18360
3542,120,2663,1313,1914,42241,749
286,7796,148997,2270,72247,1043100,76750
1709,64,2103,1983,1589,30896,514
1937,20,519,1912,334,23776,185
2096,34,770,1834,526,13466,244
290,311,3930,2270,3013,68410,917
3794,166,4086,982,2806,41023,1280
1414,431,14353,2060,9028,73806,5325
1009,112,9138,2153,6421,98181,2717
3356,85,1406,1482,1200,33464,206
4121,163,1922,650,1473,31131,449
3649,151,3319,1156,2387,49503,932
1370,352,15768,2076,10416,129290,5352
524,13,1044,2240,762,24698,282
380,19,158,2259,115,67554,43
121,25,322,2286,216,26284,106
606,322,15669,2227,10876,75180,4793
576,17,1227,2232,900,22638,327
1178,115,1445,2123,1031,18371,414
470,487,9126,2249,6269,55815,2857
23,3614,58189,2292,38288,346711,19901
3257,408,8455,1574,5760,56718,2695
1266,109,7214,2102,5062,76399,2152
1232,4,208,2110,152,11523,56
2193,13,259,1809,185,18776,74
4261,25,748,426,482,12570,266
2341,50,4054,1803,3006,45036,1048
2132,24,458,1817,291,15725,167
75,248,2972,2289,2072,84032,900
1558,199,7268,2028,5351,121720,1917
3673,120,2158,1127,1630,38530,528
1396,67,1818,2066,1270,46338,548
701,239,3920,2212,2596,40414,1324
735,949,24387,2207,16098,134616,8289
252,5,94,2273,41,9328,53
1330,260,17582,2089,11872,69630,5710
1084,15,292,2140,195,10409,97
1390,3990,119712,2067,75956,426565,43756
3623,44,522,1192,377,11790,145
3481,178,2752,1370,1866,19241,886
600,316,14052,2229,9589,100081,4463
4178,231,2674,571,2110,17141,564
4015,52,951,769,657,17659,294
2098,106,7875,1832,4599,51513,3276
940,167,5259,2161,3590,39546,1669
831,510,26733,2183,19469,156030,7264
530,16,1056,2239,822,31019,234
150,2,28,2285,19,25633,9
581,508,18041,2231,12402,74094,5639
3681,121,1885,1119,1258,13302,627
1280,307,6009,2099,4505,50050,1504
4009,126,2074,812,1431,32604,643
1064,94,9302,2144,6731,74249,2571
1143,46,1423,2129,1024,32638,399
2963,5,111,1698,77,17237,34
865,1377,28275,2174,17424,87203,10851
840,1897,32872,2181,19029,119102,13843
1241,312,10734,2108,7410,67355,3324
1348,37,711,2085,515,20144,196
1629,62,2477,2005,1678,75722,799
922,101,2678,2163,2008,52085,670
2065,58,1452,1849,999,22141,453
851,4568,177104,2178,97965,755566,79139
2116,8,238,1826,150,14869,88
4196,78,1009,545,804,40511,205
2108,12,322,1831,215,17022,107
617,20,1082,2226,861,29130,221
2141,67,2089,1813,1303,19203,786
1353,149,2323,2084,1660,26681,663
4085,0,417,714,338,8463,79
1580,273,8142,2022,5826,66971,2316
3007,86,1286,1674,737,25518,549
226,90,1024,2276,570,36925,454
3792,238,3430,983,2603,58890,827
279,4,57,2271,38,26064,19
471,4,559,2249,401,27678,158
797,531,27663,2190,18373,161838,9290
295,195,2620,2269,1910,45522,710
1300,9,253,2095,171,8431,82
596,125,7940,2230,5704,100733,2236
2920,23,842,1715,623,22323,219
1504,1617,34748,2041,23066,299746,11682
180,12,152,2281,101,11726,51
2922,29,1660,1714,1074,19515,586
1200,73,1385,2117,1043,17998,342
2033,704,29055,1868,21248,66669,7807
4081,18,211,719,126,5488,85
111,1,41,2286,9,46684,32
157,1829,22165,2284,15434,205966,6731
1226,109,4944,2111,3557,71539,1387
2014,5,288,1873,188,13026,100
1170,137,11661,2125,7831,63902,3830
262,74,1159,2272,763,35587,396
1256,69,7177,2104,5297,44022,1880
256,609,7498,2273,4538,81149,2960
4307,43,540,376,366,7294,174
3808,13,289,967,188,15793,101
3924,788,11686,872,8348,54027,3338
4343,24,776,231,508,14640,268
3135,1795,48108,1620,29673,319492,18435
4090,10,102,707,83,3712,19
1313,345,13195,2093,8260,98390,4935
2020,86,3354,1872,2170,38099,1184
1676,83,1448,1991,981,27535,467
1126,333,15195,2133,10678,143822,4517
231,839,12165,2275,7996,262313,4169
1899,21,813,1928,517,11147,296
1324,795,30707,2091,20532,133171,10175
318,12,65,2266,51,34870,14
832,247,8487,2183,6204,120519,2283
908,44,2075,2166,1452,31018,623
269,114,1139,2272,853,48623,286
1053,335,10635,2146,7602,53218,3033
3303,25,609,1546,441,21809,168
2071,78,2032,1847,1213,28492,819
1373,83,5726,2076,3762,47316,1964
1685,39,1475,1987,968,20702,507
1999,35,1291,1876,915,30180,376
69,4324,57266,2289,38730,500958,18536
433,265,6808,2254,4638,35862,2170
4024,49,328,761,238,7279,90
281,104,1273,2271,949,54485,324
3755,13,315,1022,185,9956,130
3263,805,31050,1573,21034,166682,10016
550,133,3876,2236,2828,45599,1048
3622,9,280,1196,215,8302,65
3772,7,114,1015,68,5733,46
1720,7,119,1982,89,9192,30
3779,16,154,1011,138,7349,16
707,175,3617,2211,2694,36320,923
2022,349,10068,1872,6394,76677,3674
1849,49,1292,1949,924,23083,368
1923,135,3409,1917,2019,20205,1390
1298,1358,53559,2095,37217,223297,16342
1879,32,765,1940,531,25786,234
1611,1473,24725,2014,15686,214289,9039
4215,295,3213,502,2164,41368,1049
42,29,239,2291,171,31866,68
1904,4,132,1926,90,13990,42
3137,19,381,1620,253,11127,128
1281,460,13904,2099,9423,69097,4481
1876,2055,89975,1940,51730,438264,38245
2790,119,1724,1753,1139,20024,585
611,742,27138,2227,17725,124397,9413
1464,492,12674,2052,8748,135290,3926
1888,53,1741,1935,1211,33878,530
3996,163,5841,822,4852,60905,989
574,384,23863,2233,17669,141735,6194
619,10,284,2226,216,15275,68
3682,290,4384,1119,3396,48805,988
1067,431,12945,2144,9086,51464,3859
3337,128,2524,1505,1793,21921,731
462,225,17777,2251,12941,117207,4836
478,9,224,2248,180,13396,44
4372,81,1737,144,1569,22915,168
3435,243,6319,1413,4967,47427,1352
3973,452,8372,835,6892,53488,1480
1552,15,444,2030,323,19258,121
3120,41,1501,1627,879,27015,622
806,61,1464,2189,999,34384,465
4362,23,484,173,356,6078,128
323,20,263,2266,193,33040,70
1269,14,866,2102,587,24934,279
518,788,22480,2242,14249,78744,8231
3697,82,1365,1092,956,22382,409
4199,89,726,539,614,19616,112
942,547,36480,2160,25719,198976,10761
951,123,2544,2159,1841,41642,703
1487,43,1340,2046,880,31248,460
289,150,1694,2270,1189,40824,505
189,20,446,2280,207,26379,239
1121,6,341,2134,246,11151,95
3624,47,1028,1192,692,22041,336
4116,5,124,654,95,6441,29
159,340,2792,2284,2132,83171,660
4156,81,848,600,649,18549,199
1115,351,14229,2135,10291,93360,3938
1186,9,556,2120,439,11502,117
678,166,3565,2218,2579,36662,986
458,202,5428,2252,3996,28416,1432
465,83,4238,2250,3020,43116,1218
1774,41,1679,1971,1156,23549,523
435,3967,179904,2254,120695,778644,59209
794,43,1661,2191,1274,30169,387
3957,201,2276,846,1576,30510,700
4112,40,493,657,354,15558,139
1432,610,17897,2057,10849,97197,7048
4250,324,4286,447,3249,38485,1037
152,36,502,2285,358,26203,144
1951,61,1656,1905,1155,31309,501
2156,4,182,1811,118,12932,64
2135,32,1317,1815,990,14037,327
3760,119,1462,1020,1202,17685,260
1579,388,12739,2022,8797,86949,3942
4197,216,3843,544,1931,45438,1912
3652,109,2012,1154,1636,60391,376
1349,96,4039,2085,3120,48967,919
1974,12,645,1889,431,17696,214
3537,222,3636,1316,2574,26903,1062
1756,144,2939,1974,2035,32806,904
4011,387,3581,796,2590,38586,991
1271,358,36858,2101,24783,181961,12075
1308,192,15726,2094,10032,112111,5694
425,109,3774,2255,2943,66632,831
3540,68,1558,1316,1128,40860,430
1041,220,7175,2148,5018,71399,2157
20,26,312,2292,204,38900,108
1230,171,12570,2111,8327,72494,4243
4268,3,38,410,28,1887,10
4172,65,2678,579,1931,28570,747
3868,279,8386,913,6335,79206,2051
3057,544,13559,1655,8503,117476,5056
225,61,737,2276,527,35385,210
349,29,314,2262,215,15566,99
3762,8,95,1019,60,4413,35
841,250,7705,2180,5377,50032,2328
4309,34,468,372,407,8059,61
1265,45,1722,2103,1255,55070,467
4294,20,425,385,313,3308,112
9,840,12122,2292,7114,167851,5008
3479,85,1865,1372,1397,24049,468
1699,69,1610,1985,1161,38204,449
335,479,5001,2264,3244,60245,1757
3448,29,296,1405,221,17452,75
498,203,5404,2244,3744,60204,1660
1079,342,16798,2141,12116,112398,4682
103,9,109,2287,80,25258,29
983,11,413,2157,330,17786,83
664,16411,402094,2220,215722,1077220,186372
4185,16,226,561,196,6296,30
1601,1823,43499,2016,24335,328559,19164
560,81,3021,2235,2363,38103,658
1575,22,606,2023,484,17815,122
1522,505,19447,2037,12065,125115,7382
867,336,6020,2173,4522,41817,1498
213,38,657,2278,464,42481,193
177,441,6992,2282,4920,103717,2072
3813,72,818,959,593,15472,225
3995,11,149,824,130,6415,19
3705,228,4180,1082,3173,51933,1007
166,918,8499,2283,5628,288701,2871
3914,2675,64574,886,43511,338119,21063
4138,14,217,627,133,16132,84
3770,6,150,1016,101,7247,49
4263,16,165,416,113,8032,52
3279,101,3873,1566,2859,53742,1014
523,6,352,2241,270,11061,82
1119,83,3240,2134,2402,57688,838
3483,178,3309,1369,2442,21254,867
925,81,1902,2163,1345,21701,557
1866,5,131,1943,95,17891,36
4167,155,3536,581,2202,27205,1334
1663,243,5759,1994,4023,42398,1736
558,35,2738,2235,2057,60105,681
972,28,1132,2158,879,19385,253
240,164,1470,2274,1022,38432,448
1139,30,1631,2130,1194,23017,437
1932,224,4898,1914,3207,60216,1691
620,61,2538,2225,1841,24727,697
490,427,20861,2246,13757,142856,7104
3050,273,3708,1656,2604,20964,1104
4255,29,1378,443,454,14195,924
2063,399,11137,1850,7470,41331,3667
3364,32,807,1473,584,27200,223
4186,141,2120,558,1735,23635,385
3826,18,232,947,194,13624,38
1131,2267,57421,2132,32592,373553,24829
1508,424,7925,2040,5174,55541,2751
257,53,644,2272,537,42564,107
65,33,295,2289,224,43903,71
816,12528,327489,2186,185166,962107,142323
1621,202,6142,2008,4212,55878,1930
127,625,9986,2286,6158,201496,3828
2112,72,1380,1830,1009,18584,371
255,26,248,2273,174,24538,74
3266,154,4171,1572,3031,92068,1140
3594,34,975,1251,740,25928,235
3127,900,26919,1625,14569,155786,12350
546,18,869,2237,644,27563,225
336,3930,58568,2264,45621,567780,12947
1585,207,8933,2020,6420,93339,2513
1520,184,6750,2037,4657,72815,2093
1943,35,802,1907,547,17372,255
986,54,2235,2156,1677,35952,558
1957,34,1220,1902,842,25236,378
3732,55,1310,1047,899,30893,411
2857,61,2129,1737,1469,36491,660
2784,1104,24908,1754,16243,91505,8665
4223,15,391,494,229,16617,162
1123,10,463,2133,314,24330,149
84,162,1744,2288,1308,29633,436
1902,2452,54200,1927,32349,393560,21851
1389,38,1401,2068,890,25932,511
395,1374,14332,2258,10017,185235,4315
73,3073,48761,2289,36820,449122,11941
1936,300,6541,1912,4886,38617,1655
685,128,6212,2217,4575,67710,1637
3552,8840,188408,1304,122647,665819,65761
4101,1346,49580,686,37412,185270,12168
423,135,11856,2255,8258,121660,3598
4163,14,174,588,90,3441,84
1988,13,320,1881,213,25004,107
2792,106,2705,1753,1846,31127,859
1688,106,2077,1987,1485,20891,592
1089,0,0,2139,0,9784,0
491,37,4238,2245,3171,46967,1067
72,46,469,2289,359,39293,110
124,131,1046,2286,709,21218,337
1223,865,29691,2113,19976,155776,9715
934,161,5536,2162,4138,61090,1398
1931,82,2321,1914,1581,39316,740
299,98,812,2268,616,148334,196
1770,67,1749,1971,1145,28416,604
621,97,5856,2225,4341,61752,1515
624,17,737,2225,599,21882,138
1071,138,2558,2144,1745,45359,813
1602,105,3232,2016,2375,34804,857
2464,128,4427,1796,2634,51676,1793
1617,1725,100183,2011,58277,472993,41906
3645,139,2248,1162,1802,24921,446
359,65,1289,2261,808,54715,481
457,845,18713,2252,13302,94207,5411
4023,173,1559,764,1082,24795,477
1055,1472,143746,2146,101098,493607,42648
1511,229,10571,2040,7330,51182,3241
4274,41,855,401,581,8727,274
957,23,1558,2159,1108,19312,450
4201,39,588,529,424,8481,164
4191,25,308,553,194,13044,114
659,51,858,2221,656,10981,202
3700,181,3544,1087,2825,35675,719
3532,186,4153,1319,3025,46429,1128
